100000
3159,12517
28077,21303
3391,28772
15901,5914
20614,1625
32140,695
17428,12195
24461,1337
9920,18847
15997,14077
19975,30274
29925,26270
25778,11922
8403,31364
23966,9020
18077,12896
19928,4609
3966,31590
19666,1987
28833,42
29301,11157
26137,10480
15862,17593
20892,7835
31327,2921
7635,2107
18857,25868
15963,27934
16647,31082
14083,31715
2518,27625
22069,14571
18667,5027
24089,775
2143,17321
9224,27879
25872,5177
8130,17878
31226,16151
31787,25590
28195,1519
32749,8563
6810,1369
28636,2011
2152,29133
29612,6294
7844,6492
3324,16463
5765,21881
31001,26321
5462,21813
24451,5821
9191,9400
11244,20581
2205,31563
4046,30080
3349,17400
6179,17177
24006,24739
21722,28074
11943,31493
21532,18656
30479,32197
8159,8874
7124,28235
21702,20843
12990,28126
2720,15205
18043,25617
10980,1966
8052,16550
17531,24383
2630,30942
18049,30783
5493,29439
32432,25323
9138,11772
15775,12335
26986,8356
21123,9993
24723,12008
10747,5722
22960,10439
20717,24379
5691,5008
31973,9572
8371,5933
13385,26624
30114,13593
23757,745
3984,5721
25889,6426
24653,22163
3781,26972
23980,11652
8613,8883
24732,3593
29212,10964
7738,16957
20380,30190
26802,19594
2932,31690
22306,23787
9636,22091
13229,8510
26839,14852
14588,161
10480,9324
3042,19236
27179,6260
16342,28754
23929,2973
14371,4312
29901,29027
18212,31429
8133,16440
22945,9100
1188,24075
22376,11948
4591,21944
10564,29532
25704,24225
7827,12918
19327,3032
11998,24680
31000,1903
5560,20706
32360,26657
21396,24047
12208,642
14751,20335
27053,26150
1572,10897
12342,809
3649,19505
4105,30932
28225,4097
17582,29642
3160,12834
3971,16345
16600,25836
31854,14348
17276,9210
6214,4122
30438,32481
13432,7151
32021,16316
27512,14882
3344,30992
2180,7162
18700,6996
25952,12778
16107,12523
24159,15717
10226,22032
29731,6162
18867,18844
2796,14406
7224,24024
24639,1351
25559,19069
16807,12855
22956,19779
1377,2792
19120,3
26920,27403
21128,12856
3937,938
29654,9536
5210,18114
5342,13070
3207,18524
1942,25783
32483,19539
25236,14671
12396,29314
25501,3583
5774,22214
28858,32149
11068,8722
11101,16036
17117,31953
14962,1086
19481,15211
6931,32609
30528,29736
8694,32528
22399,2192
5321,24743
14673,12363
9254,24782
5914,20486
25375,30044
9630,868
28856,7677
2005,22528
604,29613
26083,9863
13496,15354
6763,22439
13053,4669
24730,3234
14686,21908
9126,4199
15641,5120
21532,3692
20553,4197
5123,13494
11319,26865
16734,21569
3930,23874
26185,17358
18840,24253
9099,6525
4832,29502
14344,13960
25970,13249
334,29851
11578,23744
2425,32285
11022,22620
14230,30683
26713,25091
10828,26897
8348,31916
20733,27271
26702,15438
19267,9465
18456,16561
5616,25312
28629,15363
27658,31891
15750,25973
10024,26745
20200,13191
31368,32188
4593,13798
22,12998
27194,17155
22436,23220
22783,3094
24891,27018
20479,4661
8414,23734
5121,5542
14901,6862
8115,30768
31182,5714
14952,26216
15826,29588
7150,13130
13048,12998
4931,1187
22717,11510
20278,29095
18972,22798
370,1603
2916,14048
4509,18635
9982,1842
8306,14451
5845,17271
28621,10519
29448,18307
11204,7360
7216,26256
28314,16699
9552,12142
9180,17943
7597,17693
23439,7337
12991,7258
16559,4370
25801,16052
27101,31219
25026,9395
5250,32083
21539,30201
27863,10715
28318,28320
6751,26641
15165,9715
30989,19055
17360,6663
25267,20264
12987,3248
18542,23885
20436,12097
30019,16876
21113,24878
18503,20650
31505,28143
28547,24869
30922,9306
869,12257
24153,5916
8873,14265
18507,6559
1933,22161
30686,1997
13546,4089
8043,27562
3136,31877
28543,8479
11261,7643
17962,5069
11589,26415
29249,29778
15703,8753
13659,23790
11091,6707
5454,19673
16077,27849
28329,16556
12882,12410
19973,12167
30895,27639
11728,20623
31413,27314
28576,29947
21180,18969
15181,31
26357,22153
26816,5932
1829,2163
28749,18177
14649,28225
25139,26595
7834,2038
13556,18137
8162,32175
32719,24548
20397,21867
370,24300
9153,18798
16254,8723
12322,15485
9416,20019
31096,4845
32009,16215
7341,6139
611,22419
25302,19208
19346,13419
18867,26928
18024,31621
1940,7638
20074,10255
25559,6615
6805,7492
1516,13235
15198,23732
31287,3468
16051,1704
28606,5212
11857,17475
5213,17172
784,1268
14598,32501
29519,14605
21841,2848
3987,14406
23350,6656
30093,25225
27542,12755
18667,14398
8264,2231
10921,3060
18020,4205
5267,23667
6435,24086
30654,6380
31337,25981
24846,26069
3890,19113
22299,17347
10319,2081
11909,30942
22031,31384
15322,4020
19801,31822
17395,7891
24319,9862
7864,1486
8429,25987
17688,9820
14977,22408
461,22250
23762,27386
18310,9735
7876,10860
6145,26031
11211,17819
2453,1970
21705,21958
28735,17652
22630,22185
31850,25771
32496,707
17380,29201
25298,2313
27490,21777
8413,23803
29200,31625
13588,13104
24679,35
8523,32765
19588,21852
25516,9920
5615,29912
18407,30449
24429,7175
25212,22525
5581,4796
28511,28671
28161,31192
13337,28029
31177,24245
10814,5645
12898,19507
3025,1035
8491,9346
2178,2929
2835,29486
2062,12110
6541,22256
19269,28600
27923,13332
6600,10748
12143,6267
12614,31547
5888,32589
3338,28594
15522,2329
23504,5668
4219,18664
599,32280
30627,31195
28689,28428
5683,21763
10733,17674
3177,10786
6690,19071
11400,17117
26274,29844
20825,6515
5452,5225
11509,22685
2261,15123
30306,25984
23650,14571
27697,3227
28563,12235
18003,8250
8737,102
10663,20427
28082,7644
8031,161
29817,15644
827,12602
30634,16676
13327,12262
8224,14777
9187,31744
15515,32095
8021,32062
27172,1417
4490,8950
7282,26253
826,18812
13848,20211
25228,15977
15629,15163
21734,28586
18915,19921
25949,7267
6065,7246
17545,18927
26542,32031
14678,2261
29211,8281
6638,30871
17152,24110
23898,26926
5892,20400
13324,22806
31306,20923
11520,9614
16086,9964
9044,19339
27056,6939
5854,4310
20826,2679
26769,27917
3041,19057
439,11556
23425,3942
30435,9831
8524,3974
32676,13820
3717,11307
2091,2474
21266,1976
103,31370
16791,28995
11661,29403
19476,10737
20810,32089
17908,32409
24608,3162
31972,13199
23004,22752
7540,24982
32669,13959
1499,29637
32073,18580
26726,23483
9840,15632
16775,32756
10888,22734
21739,28458
16529,31570
15117,30429
10039,16543
20238,9738
15575,5788
21141,30306
28495,9959
31107,11411
23632,31717
19678,21900
9480,5674
19411,19846
30002,18564
22507,19568
5329,13872
16064,10700
29994,5531
1774,9154
20170,32702
27866,20610
2895,19349
17415,12779
5531,10729
22858,2597
5035,16147
28489,23663
32262,31605
21710,7575
12876,887
368,27508
12395,8464
28739,2425
5478,9827
6784,20621
3084,4489
32747,26537
9461,13600
15254,31002
640,12690
15799,26638
13210,5092
9551,14508
26093,21313
28287,8849
25825,24206
21769,12698
13072,9296
4240,6996
631,32116
5122,30743
30772,2501
30311,23821
27600,26489
25397,5630
31544,3138
3228,23836
8364,23896
18538,29561
19770,14671
16818,29645
5581,4886
7448,21874
30424,12288
29646,1820
3134,16111
17544,5487
19742,25046
6475,6886
1280,25391
24116,996
444,21577
8556,6888
30195,30443
10801,27806
21156,12640
8195,2335
17846,32672
12251,13791
8496,11228
19776,28116
12010,20042
26104,14565
20080,30680
7673,13494
6850,25944
14069,19143
5812,11450
23503,30263
6483,24319
8102,31172
24960,8203
32346,16799
4046,25399
9577,32201
15539,939
22008,31531
24177,21635
24469,25807
20327,15217
9112,16389
23216,21783
3211,29251
1726,31024
29819,3801
28016,32426
28773,21645
29994,25567
23045,5593
650,11885
6102,25314
8675,5281
2888,18074
13065,10254
1121,16642
25070,9121
24678,10936
25166,990
10152,26831
6256,30712
6559,15607
211,11227
11887,228
15376,2970
19872,8137
3128,29140
744,5946
18534,12241
14115,5272
30196,20488
13025,16633
1533,7359
29361,20157
2800,3055
12116,2583
19570,5864
7721,29347
15521,32495
20607,28333
25362,1371
23375,11682
15045,24251
22765,25815
24107,12121
20748,17024
18486,11558
11310,11918
6853,30045
21702,10137
20521,30374
2636,30805
6543,17014
14448,31156
27423,8481
25022,32029
4920,4160
8142,11043
13274,21393
8117,13212
26336,27718
9148,30669
18472,23747
17934,16473
28671,29423
18655,27876
11724,19901
23027,3152
17101,15395
5581,29719
2869,19142
12518,30178
8416,17274
5890,517
13595,16872
3490,32352
18970,23088
3647,30652
15337,2992
27489,8206
16509,6153
16274,5648
25530,5009
7826,23568
15673,31749
31365,10590
22153,10068
26219,29369
14314,13076
24851,5995
10511,9941
6936,13940
22209,12918
3361,20554
12346,28829
18564,30587
4078,29608
14869,7329
30839,12795
376,3209
19452,13384
4398,20024
17243,30878
1329,17384
26467,5681
22546,20142
2389,18030
19809,27543
22721,29716
7624,29436
23680,32585
17288,2114
9918,19995
17707,25159
13445,15322
10979,4472
16384,21632
8252,1477
313,1272
3507,13258
21329,5372
6507,26996
12084,26055
14536,27454
24998,22941
12928,30744
19331,4929
10475,7148
14657,25151
32700,20148
3579,27144
11309,24416
27559,22230
18402,32390
29066,13870
9490,3265
12263,4160
27832,10105
21736,3508
2688,3752
8824,4285
11307,321
18983,799
27619,5331
9171,2492
22632,8050
32697,26085
10503,10481
1019,29150
13330,25476
24600,8685
8192,4565
3224,14536
16607,10825
18429,12225
3846,28366
23875,30411
28991,31662
241,31964
21289,17893
31088,9688
8187,19288
19683,27078
31887,12720
4787,31002
28426,5832
32456,18722
29359,4482
31783,22588
18140,14626
365,26486
23126,17862
32109,32372
16561,26511
28837,28810
9887,2212
16428,32339
31641,22655
9701,13758
11678,31778
23736,3755
32700,548
14064,4057
4309,9663
11248,26041
7673,23616
3348,22145
7526,29290
16841,26851
24739,24383
20790,25865
13155,26146
14396,17128
2039,31990
18970,21570
29174,7874
16986,15442
7351,13712
14166,6965
18493,15041
32696,22827
751,8485
18768,27487
11345,31701
21023,17789
8469,15675
3624,18494
19410,13098
20099,28703
4142,24911
9648,27031
1390,10829
4918,7770
22411,25641
9732,12309
31501,22126
8891,18333
30383,3493
32595,5423
15466,1553
7910,6736
15238,14669
25880,27434
21659,17970
5856,17463
23519,17323
28369,17523
16090,30271
17153,13387
11916,1413
18166,10261
5763,21281
24593,11319
10901,27904
4938,29013
20149,23179
18434,873
26562,19898
14728,2056
23304,30289
20991,17988
4171,6018
29790,24866
29382,30456
21732,30951
12468,11410
29339,1462
22982,2290
17663,18955
2541,11267
7498,14999
28019,9299
9103,13010
954,4817
27909,30499
16303,17288
19121,16214
3056,30355
20341,15894
6101,9613
28109,17360
29452,24746
17102,16629
15193,18682
18827,11640
17168,28091
15722,19672
14291,13070
11628,1283
14928,21232
20180,12057
29980,2678
11175,25322
949,14410
29132,4132
8054,32683
15195,945
10355,28401
16257,16370
17294,8696
882,29640
9396,29882
24993,6593
10627,222
4475,10752
19069,22864
15537,6031
25759,9065
24046,148
30989,16789
20465,16647
16181,6001
21836,4995
30082,19485
25591,8722
15049,4777
13070,13506
21589,30182
29119,1111
11875,20616
20404,22301
30005,2533
7394,15069
15082,12866
27725,7219
24555,31055
8911,9388
30823,15529
23857,22040
27829,9400
2231,14188
8663,22511
115,27357
27127,9732
13453,23953
26608,22991
175,26494
22680,22527
18791,11810
11934,28682
6752,18235
28242,32618
24688,31913
8847,10780
6277,380
27089,29399
26463,4049
3484,15552
8264,20927
8060,7733
18998,2820
8680,23359
6128,29824
32211,20084
3163,28790
17984,11736
18513,10955
15716,8382
13010,23804
14349,30110
6243,28363
30604,27458
14330,22629
28638,17505
11523,4201
29068,32001
957,18081
31872,9295
3204,16717
14089,8391
18263,30106
19320,30713
23641,26608
19306,2031
6748,14912
6748,4309
31767,1695
32070,28430
15030,5704
7677,2326
29775,19631
20322,16037
17518,17704
32376,11959
2820,22738
23462,32287
24177,30367
573,18712
29057,23363
31903,2210
25351,1369
14043,14615
24776,20765
17559,4002
17449,8127
15272,1917
3841,3768
23553,14908
12906,3947
183,24572
18593,18642
29904,4201
14583,3336
19082,30791
26036,23271
3303,11537
18297,18729
22273,1818
5079,22278
14390,22330
24770,7447
14786,32119
13210,876
1532,25380
25009,32598
3347,8118
29467,2548
21179,28880
6770,9741
18434,20554
9698,30933
22334,28868
6690,25478
21189,6350
25108,21700
28142,22405
5987,18251
20494,31375
31904,29594
15563,12559
483,4301
14630,14441
25824,18388
21046,13534
19074,27903
3564,12506
7302,31326
6487,28119
31052,25599
28903,17859
24019,11227
11707,16452
8808,13204
29289,32745
27927,23137
22633,19717
14850,32102
11606,8283
7617,6358
24958,2247
31091,17155
18543,29415
5923,28057
27730,3080
15202,28938
12277,6927
9047,19152
6264,11256
28109,13709
5155,20666
7116,15343
21043,22088
14038,5435
32567,10261
5061,27250
8670,15985
9200,21329
20321,12337
28840,8977
7865,20076
4332,30320
16382,26823
1973,27541
27830,65
21949,14262
16137,9863
6843,22485
23844,28568
6104,23329
18607,12149
10866,9159
25213,26784
5485,8915
24512,15084
30129,16562
9476,27147
24495,27554
8358,9231
12311,10446
6206,10094
29468,21691
1926,13302
2900,18173
31890,14092
29740,18233
28211,3607
3180,24462
18579,23922
15858,2201
14785,21373
8800,20675
17514,7539
7109,16824
16807,11967
32693,22588
26018,1115
15056,19166
12531,23402
13468,20239
13525,24021
32059,31487
12188,25941
19353,1449
6695,635
30479,16086
5100,9887
18876,31378
107,13569
12881,6077
8611,24862
12363,7320
21270,4066
16415,26725
26172,29855
16190,20174
30506,9039
15622,13548
11677,8346
12654,17243
20067,28588
10330,25401
13501,22542
1367,15519
18127,4852
32581,9494
16480,7960
18434,15383
31148,7967
22010,8176
22821,11413
10097,1630
20823,15780
30849,26743
11401,27672
27373,32382
9081,7268
24304,16105
2427,25990
23810,28061
14661,30595
7729,20483
16486,19777
13387,3619
2158,16475
7017,23614
29861,17927
13965,8365
17609,22969
1493,31886
31573,12556
19382,12185
6312,29511
5081,31514
16452,29204
15893,1457
23296,13002
31207,1745
31140,21637
1784,10712
27738,16956
18276,10124
18293,1124
25511,13016
5297,5218
21650,14385
31456,30280
20118,22891
2618,16661
9921,29336
22968,16201
22701,18306
23904,25834
18749,30775
24066,27675
9742,14056
4337,9675
4706,2747
27690,18494
12848,29442
1704,21164
10133,1199
25404,30137
444,32471
22737,28960
29963,12646
1026,6303
20796,13229
6948,19029
8178,32344
4250,20035
31220,4552
30686,25576
13565,32358
628,2517
18224,15687
9599,2405
3390,2618
12322,15930
1402,27786
19994,3363
2930,1746
32430,12980
5096,30909
9480,17589
4755,14904
11991,8763
7805,31826
24045,8766
19132,815
12861,32202
6255,20999
26059,15669
29706,225
11128,21812
24265,32429
37,7696
21672,29465
10735,5146
2451,13704
2484,21029
18575,1904
14231,4702
31864,30562
7717,15770
2708,15690
3267,17233
21412,20005
25759,6927
28819,14427
2968,167
16412,16928
8911,12086
3274,5617
30059,5192
28010,1254
8550,17608
4406,6103
16412,16969
4278,9805
11291,31799
19161,29063
16595,766
2238,640
15470,3580
5456,4073
14652,2661
28707,8445
10057,3116
2060,14269
24446,5594
18593,4273
20616,11268
9552,18541
30833,19305
17010,21912
28889,18514
17355,18271
3489,17983
1501,24313
30054,604
4214,18805
17277,19818
3513,18788
25507,1694
23537,4074
4203,26255
27180,15791
3606,9306
3799,27914
24224,30217
15641,16277
16152,5871
24387,12335
12776,26751
15481,18815
6068,22151
29699,26824
6081,20211
26895,7075
29706,24655
8482,16931
2921,11447
27985,12762
24368,22515
7922,9574
180,7253
4250,22089
28470,25147
24200,4399
10883,22481
22065,13387
31547,13490
8243,15956
10513,20776
18336,3604
20114,15207
31748,3405
28846,29904
30436,8034
11719,27382
26832,4550
19512,27399
19976,7929
5656,1108
28803,16885
22701,1943
24054,27551
28316,10043
3812,14631
26290,23972
27721,31103
28201,7637
13766,11784
18396,22925
11432,20603
27972,32400
26053,26442
5192,2638
3548,29393
11454,22170
594,17309
5937,26995
10110,24577
19269,32535
6295,17998
8156,13860
29580,3665
2771,21037
19617,19072
27954,16378
21344,22675
24263,16842
14789,18925
5352,28190
16397,26830
7593,15460
26189,19526
31025,20388
2758,25444
11113,30712
28341,10100
23754,21553
3597,22343
16929,1987
18650,2765
3555,9442
25345,30285
14102,8842
24378,32500
10438,12774
22349,17656
4052,27210
21491,14510
14277,4646
24385,29926
17112,5755
26347,4904
3775,25765
30748,14306
8559,32456
1613,25696
26372,13918
25906,24099
2072,16743
5579,31454
10824,3661
5014,17212
5773,13690
12356,29000
21461,3207
30073,14736
1871,1021
19928,3584
14166,1247
2469,28922
9285,28212
20059,9891
17517,8577
5366,29188
400,15365
15878,9249
7018,20
19448,4499
3139,4012
13970,15034
18360,27103
20847,17302
25842,10011
20142,8089
3162,10528
317,4664
27269,30494
21323,3597
14072,22693
8451,6758
27040,21790
15399,16579
14414,18181
6429,6486
20216,2196
28559,15274
12948,8854
26450,17363
4847,32206
20457,1598
7995,10032
4591,26021
7837,3944
31347,28113
16392,23579
4179,5979
19416,7235
28039,13680
16988,10688
8662,7858
12338,7179
16318,229
8610,24946
16525,19755
6217,7375
3957,18237
11161,466
32733,20672
17713,14838
22005,3821
18885,6062
1387,32385
23580,2721
2059,20764
509,6818
24107,26845
25823,652
20364,29183
2415,18401
20367,9205
25785,26061
7633,28616
6569,19384
9418,31883
1208,28354
3786,6752
27608,2820
13315,22382
3128,11800
23088,2262
25976,5406
2138,22892
2090,3087
11621,26867
4846,20299
3070,22138
4985,13959
18017,2216
19286,24602
28380,19254
9971,18621
22558,31565
7514,29813
20796,23465
1733,12880
30148,29658
25336,607
1474,13157
28973,25529
31961,15771
23415,23638
2035,2913
7230,10864
15188,10968
23280,24730
31971,3601
28456,32275
28843,32045
3394,9077
23642,22033
6164,24785
9713,12662
20740,21174
10666,19463
8872,27027
20202,18757
29728,18137
638,26610
30884,10533
30570,6304
12360,30490
5637,17211
29620,23537
8693,28932
21396,7573
20225,15748
28033,10193
4041,31482
25299,25688
20988,7302
7345,5268
11552,19815
23101,2017
9924,22524
1178,23689
4374,2849
23813,16178
28605,24595
30373,2669
9394,29175
17074,26571
27525,27035
16834,16268
31984,575
2394,70
12023,10918
6042,30007
8412,46
27112,18458
3525,32164
4259,5614
29476,26511
22312,27645
4077,9105
1334,9827
27954,845
9766,24341
12005,18550
21975,17440
20487,19715
32631,24560
26618,7896
23184,3464
11336,30558
652,30468
2866,1287
14001,22250
16180,9810
32608,5207
23743,25838
7729,21546
10847,13583
4386,19971
2930,22430
16451,8531
13459,15884
25504,1460
26986,16371
13450,22263
24681,12318
9975,15126
9968,13699
11914,13557
31097,10703
27905,23474
18469,6882
29096,21511
21661,11426
28088,8118
18325,12280
23596,624
29810,5206
6321,3518
25326,13761
15576,10755
11815,7492
28296,20180
29236,1224
27259,41
11372,27658
1488,6113
17819,955
30979,19661
11135,8809
3656,12463
16174,30415
6066,3091
28264,6172
5498,12704
14305,19826
30659,12465
7171,15059
1833,19991
27695,6733
10808,22741
12425,7752
23975,30229
22528,10899
8144,17726
12285,7754
17004,19643
26239,25390
19360,5660
24637,14119
13269,25581
23417,19224
28918,5914
11849,31729
29517,25500
2779,1617
16828,4833
19981,16196
30503,23506
23245,2259
16933,14424
18901,25974
1661,15918
8884,5775
10073,2910
20602,14887
13723,4170
10237,17529
25332,4556
23564,11649
1908,680
29061,5440
3525,18931
8608,14316
4487,10708
10058,28952
10584,18666
21120,21924
21133,20518
7153,7835
5139,26385
22371,26177
26501,4085
6094,1113
4893,19111
10661,24812
11346,9838
9283,21262
17180,25329
23091,12026
12967,21052
5349,16554
7971,4979
2143,12822
22431,2969
29234,26540
7103,7967
21805,26339
20762,24919
22630,29475
5445,17029
7255,20533
9411,32138
11721,12477
15371,343
2639,21270
32269,22530
17171,22088
21412,26436
2449,1219
145,4597
16200,19973
5319,21811
13989,28036
14917,7432
25384,15798
10551,25290
16620,11236
7702,14959
19909,26203
10720,20406
18294,16103
21966,21022
1291,31972
12404,28698
18939,8553
24710,13049
14807,30992
28085,6727
24379,13691
17201,28987
26882,24433
8295,25199
29052,23895
17442,27708
16202,19368
18365,24582
25712,8283
7771,11669
27103,23879
10894,665
7062,20510
26421,19275
11511,3894
21516,22078
28601,30828
4760,18258
8019,25116
25376,16131
6009,9800
1993,15381
25615,29694
20466,22981
6349,12103
10543,30861
17070,24686
16619,4025
9409,6195
32681,15136
5036,3371
19582,18060
14817,15286
20784,12800
31307,27901
28437,12282
25416,8763
3387,13815
12514,13998
18846,15506
19578,5452
14783,4742
9207,8642
15554,4418
4223,20429
30643,26679
22394,22517
2044,21527
3203,32635
1985,16039
5782,31802
25226,21285
32655,24718
3216,31470
2785,2225
10544,8838
27847,16170
26765,16609
17015,23179
29823,29709
20147,32249
23836,18796
32497,25195
30267,21366
19524,22920
15107,30099
29602,9679
26907,21090
5821,5357
2682,14353
27876,4761
7778,7910
29954,9055
25093,32337
19083,20934
5051,25263
25167,31461
25857,15746
15498,26418
20408,20784
18366,25927
22238,21948
20572,6605
6625,3663
27278,26265
24191,22612
4585,22654
10459,27212
15265,24893
26639,32617
4002,27606
14314,7522
6593,29013
17664,14710
18454,21246
3326,19644
29652,19039
12767,24816
29391,11116
10621,31518
7243,15882
22429,4779
20814,2157
24572,25423
11009,102
16797,6359
24782,26750
23128,6200
7078,22956
27172,552
30562,6381
7376,9026
24075,21708
2153,25570
18344,10801
19613,17817
29795,19611
28965,4818
1797,20440
32695,27388
15955,12080
19771,6746
11618,8968
11007,2516
20883,20304
15214,9932
22891,29998
24757,21461
16491,10581
24902,27375
6989,2868
10567,2430
17164,15041
18587,20508
10932,21273
31742,15839
23932,136
20206,8512
13186,20231
27257,6744
20734,32652
20338,12860
4657,1103
6377,21367
31249,23180
21668,8528
17415,27915
13184,12188
14530,8747
27961,20287
20093,5526
10167,22049
14749,14919
14714,6754
31469,14045
814,4026
12677,9344
19747,10088
21250,20403
10006,23547
27001,2207
29638,7339
7646,11361
7748,19121
24650,26508
13682,24742
25972,25369
13039,1269
9835,25108
23509,16793
26119,17167
18122,26599
24671,29032
25235,15920
14058,9608
21191,31581
12514,2228
5622,4386
7857,19724
17785,17065
14196,31896
19945,8578
17255,15828
6600,13642
1202,30339
23318,28516
4593,29974
11894,3866
29656,12282
737,29997
23558,9181
13297,27276
21943,506
7184,14662
23414,18893
15879,22353
4997,17795
10408,12699
11422,11779
32437,11696
28224,17188
21298,26662
27321,5186
20736,23514
13894,235
9221,2587
16991,26941
18856,31059
23701,29716
4003,1552
23779,3301
25958,19760
18054,11450
25317,12242
6302,32621
28680,4667
3569,32098
11131,728
27538,31176
16999,22188
19794,30593
6648,5780
20357,28056
14985,19933
2455,3239
29102,737
2513,1425
15209,27498
4996,7847
29304,24615
12854,220
5369,10115
14678,6
1139,28676
30815,11841
4042,6820
15333,13867
31712,27003
274,696
30238,30961
29598,7585
18703,15270
16660,4987
19129,23611
19214,21792
18589,30077
27421,15139
13542,12737
25781,4836
30476,14301
14898,19762
32647,11265
1594,11408
9801,28154
31767,8582
23175,15926
26942,7493
22004,27235
18831,20430
27815,10680
19326,26672
3355,21347
7232,17694
13213,28863
3349,118
14658,25946
15105,5565
10814,3482
5642,15787
11670,13028
18231,11738
4521,29867
2187,17652
13810,28706
17335,19621
285,15209
18348,19815
12047,24674
4877,705
26101,6780
9254,20479
32723,30629
21925,6200
17413,20107
32042,7871
26488,9789
15711,1045
30214,28706
10943,9986
14247,17584
2775,21573
6396,15076
11197,11777
2349,27616
22870,1323
32434,21579
24642,26809
20078,29506
32198,9565
31272,3077
21592,4073
12417,18432
15254,25955
7013,2952
30373,23038
7558,4117
1749,16755
9280,7426
31679,3918
1858,25938
233,25773
7584,25151
27058,28340
18618,30865
7174,25501
18504,17425
17020,2383
24985,10032
8679,6629
21149,8059
32664,31580
6416,3689
22667,30868
8295,3222
20620,32591
5717,4735
5142,7664
22852,21806
6559,18810
12245,21118
824,9976
19368,5786
27173,21824
25229,23917
22974,30122
21882,18899
28627,1696
25576,13385
31595,13284
9194,3492
8030,18752
6312,24570
3652,20240
10163,23291
20177,3785
6874,25331
23228,30430
27579,27163
17118,3551
5105,12178
3846,9100
27774,3160
10758,10434
23038,5168
30591,14393
29682,15587
22240,30925
14188,10814
28132,15111
20170,8860
2110,10060
6751,791
3172,29492
28325,30042
25064,17866
20097,15519
10811,24426
12893,22982
18382,7982
2895,28605
465,20930
17019,22666
16728,32552
12449,14620
25714,194
30201,22486
20261,11561
26284,6678
32588,16577
25333,11366
5434,4893
10884,31920
25802,26760
7121,24997
9833,1240
14848,32575
2976,12579
25871,1136
22538,27419
30624,22662
21278,12581
31145,14302
4852,6482
31319,15972
7696,25024
29212,27820
4480,3258
19162,26400
18828,29400
23698,21371
29924,1182
15743,8485
18645,15356
15586,23095
13415,13357
9014,19456
31119,16656
19110,30796
9618,22100
28505,27843
10046,17210
6994,26661
12893,23966
28713,1719
1617,14978
32726,32035
32557,26325
9554,3462
15787,28006
23565,13411
10126,25769
1076,26950
19204,4897
3447,22349
5049,8359
226,28779
10399,8427
10826,12398
5533,31343
7789,4800
23897,18267
32221,9192
22898,28255
4549,7855
1453,13109
31701,27952
5536,29787
27911,28205
7037,2745
20505,17260
10095,23686
6617,5161
16693,21853
27105,14385
18452,25734
27746,22828
9838,10236
21746,3482
32508,29343
3739,30932
29745,18681
20445,17573
2917,28711
19308,23912
10251,18549
26591,4725
10785,7678
21202,20005
16771,6882
43,8117
13403,24750
29378,1755
4416,31101
27633,11757
30996,22077
30747,2893
29588,4107
14110,13163
31739,940
30838,8762
4646,31401
20336,5033
22919,26928
27336,28080
182,27084
11531,5288
22234,30799
26578,7366
14457,3480
6105,13617
14888,19653
16155,5453
22780,3915
24438,32164
30263,20988
4470,16543
23857,34
26277,20865
5401,15972
5200,9013
31096,17039
13772,3683
12877,21619
5351,23535
10373,28797
5252,25382
6963,3092
32320,3183
8526,26628
13084,7193
31471,19980
32618,25461
16118,5180
19656,7224
953,4707
3201,13843
6667,25047
11042,15563
29436,18716
29993,14103
27017,1456
16968,17265
27316,12700
32187,6454
29098,1355
15979,4477
3011,9643
26623,9796
31722,30391
5405,11095
15637,18831
31978,27861
17177,16849
1394,21370
6113,17123
26934,11012
10809,25250
6851,28683
7908,30951
7794,21392
29343,32151
6005,10635
32095,1973
19849,6578
27803,14239
16047,7238
20007,17473
1939,20506
20590,4868
12734,18344
18653,25756
8167,16442
16044,8248
21808,23421
3863,3548
15140,23135
7143,26699
22570,25941
24727,14963
16288,12460
3480,9314
4708,31346
2948,3480
6355,7229
28858,21958
8497,18910
22062,30915
6120,12259
6773,32179
2770,30332
13305,16033
8326,17919
6141,17581
9322,5045
11550,13224
22496,31641
32213,31929
13350,5981
14763,31281
1481,24698
20047,30318
5203,16073
12394,14289
31485,5415
3747,7395
5044,10143
1752,1147
26575,5707
30758,14126
5723,2050
13717,31896
15509,27562
1314,9656
25041,19412
15626,15759
15080,23082
17085,16250
29413,18153
24889,6176
7159,16959
12812,18118
14519,31647
10510,15149
9953,7835
17007,24264
22999,16196
17798,23776
23771,7199
14560,14489
4503,18565
22758,12308
17054,6829
27550,3571
15738,32262
4399,10300
20063,12108
24268,6905
26016,4896
19837,207
13097,1862
30809,16213
17395,27062
4270,11558
11657,29313
23064,29650
30998,7622
12835,1492
32714,29711
12342,23022
15277,18318
9116,2693
574,20502
29686,26825
27974,6695
3521,21493
9154,11370
17492,24718
8270,13077
22654,6285
13755,19719
12775,30239
24802,11229
29204,17822
8634,16363
4015,22359
11531,25369
22723,19932
13419,15776
26112,21966
22020,17806
30756,30943
19394,14652
30361,5760
23143,27702
25376,4652
28223,24021
29053,6808
8099,23839
32359,7557
25562,19104
21682,3889
17291,17748
3017,22814
23695,3223
19891,28204
10937,5317
13303,29091
16437,13440
13255,15749
11957,23881
22566,9024
10423,16056
9631,15310
281,30497
25942,10485
18200,25736
16382,19795
9386,14940
15554,13698
23870,3913
23603,5411
26468,16397
18974,25891
29479,20740
9788,26077
26303,9391
6654,6207
